candidate_id,start_name,end_name,end_output_names,needs_route_input,cpu_prefix_convs,vta_convs,cpu_tail_convs,boundary_conv_outputs,stage_devices,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,stage_count,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage0_ms_est,stage1_vta_ms_est,stage2_ms_est,boundary_bytes_est,predicted_cycle_ms,predicted_fps,split_candidate_id,runtime_config,runtime_config_label,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,error_summary
yolo_data_to_dual_pre18_14__rt_s02_s24_q2_poll1000_post1000,data,dual_pre18_14,"['route23', 'small42', 'big64']",False,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,68.39645090909093,262.4343195151515,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,0.0,132.89914181818182,201.29559272727275,1124864,328.69958528957886,3.0422916387893117,yolo_data_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s24_q2_poll1000_post1000,True,safe,build_failed,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:data;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,build_failed,,
yolo_data_to_dual_pre18_14__rt_s03_s24_q2_poll1000_post1000,data,dual_pre18_14,"['route23', 'small42', 'big64']",False,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,68.39645090909093,262.4343195151515,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,0.0,132.89914181818182,201.29559272727275,1124864,328.69958528957886,3.0422916387893117,yolo_data_to_dual_pre18_14,"{'stage0_threads': 3, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s24_q2_poll1000_post1000,True,safe,build_failed,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:data;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,build_failed,,name 'read_json' is not defined
yolo_data_to_dual_pre18_14__rt_s04_s24_q2_poll1000_post1000,data,dual_pre18_14,"['route23', 'small42', 'big64']",False,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,68.39645090909093,262.4343195151515,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,0.0,132.89914181818182,201.29559272727275,1124864,328.69958528957886,3.0422916387893117,yolo_data_to_dual_pre18_14,"{'stage0_threads': 4, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s24_q2_poll1000_post1000,True,safe,build_failed,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:data;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,build_failed,,name 'read_json' is not defined
yolo_data_to_dual_pre18_14__rt_s02_s23_q2_poll1000_post1000,data,dual_pre18_14,"['route23', 'small42', 'big64']",False,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,68.39645090909093,262.4343195151515,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,0.0,132.89914181818182,201.29559272727275,1124864,328.7006924153389,3.042281391778823,yolo_data_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s23_q2_poll1000_post1000,True,safe,build_failed,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:data;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,build_failed,,name 'read_json' is not defined
yolo_data_to_dual_pre18_14__rt_s03_s23_q2_poll1000_post1000,data,dual_pre18_14,"['route23', 'small42', 'big64']",False,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,68.39645090909093,262.4343195151515,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,0.0,132.89914181818182,201.29559272727275,1124864,328.7006924153389,3.042281391778823,yolo_data_to_dual_pre18_14,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,build_failed,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:data;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,build_failed,,name 'read_json' is not defined
yolo_data_to_dual_pre18_14__rt_s04_s23_q2_poll1000_post1000,data,dual_pre18_14,"['route23', 'small42', 'big64']",False,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,68.39645090909093,262.4343195151515,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,0.0,132.89914181818182,201.29559272727275,1124864,328.7006924153389,3.042281391778823,yolo_data_to_dual_pre18_14,"{'stage0_threads': 4, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s23_q2_poll1000_post1000,True,safe,build_failed,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:data;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,build_failed,,name 'read_json' is not defined
yolo_pool4_route_to_small_pre18__rt_s04_s24_q2_poll1000_post1000,pool4_route,small_pre18,"['route23', 'shared38', 'small42']",True,"[0, 1, 2, 3, 4]","[5, 6, 7, 8]","[9, 10, 11, 12]","[4, 7, 8]",cpu/vta/cpu,2.5958400000000665,279.1879757575759,464.99268276297596,264.30370909090914,0.43263999999999997,0.6345386666666667,0.06,0.0,261.70786909090907,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.847808,261.70786909090907,951808,342.2196660408259,2.9220997482964717,yolo_pool4_route_to_small_pre18,"{'stage0_threads': 4, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_small_pre18__rt_s04_s24_q2_poll1000_post1000,
yolo_pool4_route_to_small_pre18__rt_s03_s23_q2_poll1000_post1000,pool4_route,small_pre18,"['route23', 'shared38', 'small42']",True,"[0, 1, 2, 3, 4]","[5, 6, 7, 8]","[9, 10, 11, 12]","[4, 7, 8]",cpu/vta/cpu,2.5958400000000665,279.1879757575759,464.99268276297596,264.30370909090914,0.43263999999999997,0.6345386666666667,0.06,0.0,261.70786909090907,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.847808,261.70786909090907,951808,342.2196803179459,2.922099626388904,yolo_pool4_route_to_small_pre18,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_small_pre18__rt_s03_s23_q2_poll1000_post1000,
yolo_pool4_route_to_small_pre18__rt_s02_s22_q2_poll1000_post1000,pool4_route,small_pre18,"['route23', 'shared38', 'small42']",True,"[0, 1, 2, 3, 4]","[5, 6, 7, 8]","[9, 10, 11, 12]","[4, 7, 8]",cpu/vta/cpu,2.5958400000000665,279.1879757575759,464.99268276297596,264.30370909090914,0.43263999999999997,0.6345386666666667,0.06,0.0,261.70786909090907,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.847808,261.70786909090907,951808,342.2197088721859,2.9220993825738,yolo_pool4_route_to_small_pre18,"{'stage0_threads': 2, 'stage2_threads': 2, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s22_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_small_pre18__rt_s02_s22_q2_poll1000_post1000,
yolo_pool4_route_to_small_pre18__rt_s04_s23_q2_poll1000_post1000,pool4_route,small_pre18,"['route23', 'shared38', 'small42']",True,"[0, 1, 2, 3, 4]","[5, 6, 7, 8]","[9, 10, 11, 12]","[4, 7, 8]",cpu/vta/cpu,2.5958400000000665,279.1879757575759,464.99268276297596,264.30370909090914,0.43263999999999997,0.6345386666666667,0.06,0.0,261.70786909090907,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.847808,261.70786909090907,951808,342.2210197713859,2.922088189287819,yolo_pool4_route_to_small_pre18,"{'stage0_threads': 4, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_small_pre18__rt_s04_s23_q2_poll1000_post1000,
yolo_pool4_route_to_small_pre18__rt_s03_s24_q2_poll1000_post1000,pool4_route,small_pre18,"['route23', 'shared38', 'small42']",True,"[0, 1, 2, 3, 4]","[5, 6, 7, 8]","[9, 10, 11, 12]","[4, 7, 8]",cpu/vta/cpu,2.5958400000000665,279.1879757575759,464.99268276297596,264.30370909090914,0.43263999999999997,0.6345386666666667,0.06,0.0,261.70786909090907,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.847808,261.70786909090907,951808,342.2211197112259,2.9220873359418116,yolo_pool4_route_to_small_pre18,"{'stage0_threads': 3, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_small_pre18__rt_s03_s24_q2_poll1000_post1000,
yolo_pool4_route_to_small_pre18__rt_s03_s22_q2_poll1000_post1000,pool4_route,small_pre18,"['route23', 'shared38', 'small42']",True,"[0, 1, 2, 3, 4]","[5, 6, 7, 8]","[9, 10, 11, 12]","[4, 7, 8]",cpu/vta/cpu,2.5958400000000665,279.1879757575759,464.99268276297596,264.30370909090914,0.43263999999999997,0.6345386666666667,0.06,0.0,261.70786909090907,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.847808,261.70786909090907,951808,342.2224448875459,2.9220760208425234,yolo_pool4_route_to_small_pre18,"{'stage0_threads': 3, 'stage2_threads': 2, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s22_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_small_pre18__rt_s03_s22_q2_poll1000_post1000,
yolo_pool3_to_shared13__rt_s03_s24_q2_poll1000_post1000,pool3,shared13,"['route23', 'shared38']",False,"[0, 1, 2, 3]","[4, 5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,59.494555151515215,318.00233890909107,393.42234847618374,263.38598787878794,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,203.89143272727273,77.92239709090909,263.38598787878794,865280,342.3994820002935,2.920565166039424,yolo_pool3_to_shared13,"{'stage0_threads': 3, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_shared13__rt_s03_s24_q2_poll1000_post1000,
yolo_pool3_to_shared13__rt_s02_s23_q2_poll1000_post1000,pool3,shared13,"['route23', 'shared38']",False,"[0, 1, 2, 3]","[4, 5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,59.494555151515215,318.00233890909107,393.42234847618374,263.38598787878794,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,203.89143272727273,77.92239709090909,263.38598787878794,865280,342.4002761831202,2.9205583919131737,yolo_pool3_to_shared13,"{'stage0_threads': 2, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_shared13__rt_s02_s23_q2_poll1000_post1000,
yolo_pool3_to_shared13__rt_s04_s24_q2_poll1000_post1000,pool3,shared13,"['route23', 'shared38']",False,"[0, 1, 2, 3]","[4, 5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,59.494555151515215,318.00233890909107,393.42234847618374,263.38598787878794,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,203.89143272727273,77.92239709090909,263.38598787878794,865280,342.4003239177335,2.9205579847531458,yolo_pool3_to_shared13,"{'stage0_threads': 4, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_shared13__rt_s04_s24_q2_poll1000_post1000,
yolo_pool3_to_shared13__rt_s03_s23_q2_poll1000_post1000,pool3,shared13,"['route23', 'shared38']",False,"[0, 1, 2, 3]","[4, 5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,59.494555151515215,318.00233890909107,393.42234847618374,263.38598787878794,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,203.89143272727273,77.92239709090909,263.38598787878794,865280,342.40065113778684,2.9205551936803587,yolo_pool3_to_shared13,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_shared13__rt_s03_s23_q2_poll1000_post1000,
yolo_pool3_to_shared13__rt_s02_s22_q2_poll1000_post1000,pool3,shared13,"['route23', 'shared38']",False,"[0, 1, 2, 3]","[4, 5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,59.494555151515215,318.00233890909107,393.42234847618374,263.38598787878794,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,203.89143272727273,77.92239709090909,263.38598787878794,865280,342.4013055778935,2.9205496115507894,yolo_pool3_to_shared13,"{'stage0_threads': 2, 'stage2_threads': 2, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s22_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_shared13__rt_s02_s22_q2_poll1000_post1000,
yolo_pool3_to_shared13__rt_s02_s24_q2_poll1000_post1000,pool3,shared13,"['route23', 'shared38']",False,"[0, 1, 2, 3]","[4, 5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,59.494555151515215,318.00233890909107,393.42234847618374,263.38598787878794,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,203.89143272727273,77.92239709090909,263.38598787878794,865280,342.4017248060535,2.920546035702448,yolo_pool3_to_shared13,"{'stage0_threads': 2, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_shared13__rt_s02_s24_q2_poll1000_post1000,
yolo_pool3_to_trunk12__rt_s03_s24_q2_poll1000_post1000,pool3,trunk12,"['route23', 'trunk34']",False,"[0, 1, 2, 3]","[4, 5, 6]","[7, 8, 9, 10, 11, 12]","[4, 6]",cpu/vta/cpu,72.91950545454546,341.4068518787879,399.8956177974734,276.8109381818182,0.6292945454545454,0.9229653333333333,0.04,0.0,276.8109381818182,3.0,3.0,0.0,1.0,0.0,203.89143272727273,75.38948654545455,276.8109381818182,1384448,359.87800171928785,2.778719441651286,yolo_pool3_to_trunk12,"{'stage0_threads': 3, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:trunk34,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_trunk12__rt_s03_s24_q2_poll1000_post1000,
yolo_pool3_to_trunk12__rt_s02_s23_q2_poll1000_post1000,pool3,trunk12,"['route23', 'trunk34']",False,"[0, 1, 2, 3]","[4, 5, 6]","[7, 8, 9, 10, 11, 12]","[4, 6]",cpu/vta/cpu,72.91950545454546,341.4068518787879,399.8956177974734,276.8109381818182,0.6292945454545454,0.9229653333333333,0.04,0.0,276.8109381818182,3.0,3.0,0.0,1.0,0.0,203.89143272727273,75.38948654545455,276.8109381818182,1384448,359.8785585269678,2.778715142388968,yolo_pool3_to_trunk12,"{'stage0_threads': 2, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:trunk34,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_trunk12__rt_s02_s23_q2_poll1000_post1000,
yolo_pool3_to_trunk12__rt_s04_s24_q2_poll1000_post1000,pool3,trunk12,"['route23', 'trunk34']",False,"[0, 1, 2, 3]","[4, 5, 6]","[7, 8, 9, 10, 11, 12]","[4, 6]",cpu/vta/cpu,72.91950545454546,341.4068518787879,399.8956177974734,276.8109381818182,0.6292945454545454,0.9229653333333333,0.04,0.0,276.8109381818182,3.0,3.0,0.0,1.0,0.0,203.89143272727273,75.38948654545455,276.8109381818182,1384448,359.87912312216787,2.778710783010691,yolo_pool3_to_trunk12,"{'stage0_threads': 4, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:trunk34,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_trunk12__rt_s04_s24_q2_poll1000_post1000,
yolo_pool3_to_trunk12__rt_s03_s23_q2_poll1000_post1000,pool3,trunk12,"['route23', 'trunk34']",False,"[0, 1, 2, 3]","[4, 5, 6]","[7, 8, 9, 10, 11, 12]","[4, 6]",cpu/vta/cpu,72.91950545454546,341.4068518787879,399.8956177974734,276.8109381818182,0.6292945454545454,0.9229653333333333,0.04,0.0,276.8109381818182,3.0,3.0,0.0,1.0,0.0,203.89143272727273,75.38948654545455,276.8109381818182,1384448,359.87952417944786,2.77870768635719,yolo_pool3_to_trunk12,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:trunk34,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool3_to_trunk12__rt_s03_s23_q2_poll1000_post1000,
